  0.00000064 -0.00000112 -0.00000048
  0.00000000 -0.00000112 -0.00000112
 step number          63
  0.00000064 -0.00000225 -0.00000161
  0.00000064 -0.00000113 -0.00000048
  0.00000000 -0.00000113 -0.00000113
 step number          64
  0.00000065 -0.00000226 -0.00000161
  0.00000065 -0.00000113 -0.00000048
  0.00000000 -0.00000113 -0.00000113
 step number          65
  0.00000065 -0.00000226 -0.00000161
  0.00000065 -0.00000113 -0.00000048
  0.00000000 -0.00000113 -0.00000113
 step number          66
  0.00000065 -0.00000227 -0.00000161
  0.00000065 -0.00000113 -0.00000048
  0.00000000 -0.00000113 -0.00000113
 step number          67
  0.00000066 -0.00000227 -0.00000161
  0.00000066 -0.00000114 -0.00000048
  0.00000000 -0.00000114 -0.00000114
 step number          68
  0.00000066 -0.00000228 -0.00000162
  0.00000066 -0.00000114 -0.00000048
  0.00000000 -0.00000114 -0.00000114
 step number          69
  0.00000067 -0.00000228 -0.00000162
  0.00000067 -0.00000114 -0.00000048
  0.00000000 -0.00000114 -0.00000114
 step number          70
  0.00000067 -0.00000229 -0.00000162
  0.00000067 -0.00000115 -0.00000047
  0.00000000 -0.00000115 -0.00000115
 step number          71
  0.00000068 -0.00000230 -0.00000162
  0.00000068 -0.00000115 -0.00000047
  0.00000000 -0.00000115 -0.00000115
 step number          72
  0.00000068 -0.00000230 -0.00000162
  0.00000068 -0.00000115 -0.00000047
  0.00000000 -0.00000115 -0.00000115
 step number          73
  0.00000068 -0.00000231 -0.00000162
  0.00000068 -0.00000115 -0.00000047
  0.00000000 -0.00000115 -0.00000115
 step number          74
  0.00000069 -0.00000231 -0.00000163
  0.00000069 -0.00000116 -0.00000047
  0.00000000 -0.00000116 -0.00000116
 step number          75
  0.00000069 -0.00000232 -0.00000163
  0.00000069 -0.00000116 -0.00000047
  0.00000000 -0.00000116 -0.00000116
 step number          76
  0.00000070 -0.00000233 -0.00000163
  0.00000070 -0.00000116 -0.00000046
  0.00000000 -0.00000116 -0.00000116
 step number          77
  0.00000070 -0.00000233 -0.00000163
  0.00000070 -0.00000117 -0.00000046
  0.00000000 -0.00000117 -0.00000117
 step number          78
  0.00000071 -0.00000234 -0.00000163
  0.00000071 -0.00000117 -0.00000046
  0.00000000 -0.00000117 -0.00000117
 step number          79
  0.00000071 -0.00000235 -0.00000163
  0.00000071 -0.00000117 -0.00000046
  0.00000000 -0.00000117 -0.00000117
 step number          80
  0.00000072 -0.00000235 -0.00000164
  0.00000072 -0.00000118 -0.00000046
  0.00000000 -0.00000118 -0.00000118
 step number          81
  0.00000072 -0.00000236 -0.00000164
  0.00000072 -0.00000118 -0.00000046
  0.00000000 -0.00000118 -0.00000118
 step number          82
  0.00000073 -0.00000237 -0.00000164
  0.00000073 -0.00000118 -0.00000045
  0.00000000 -0.00000118 -0.00000118
 step number          83
  0.00000074 -0.00000238 -0.00000164
  0.00000074 -0.00000119 -0.00000045
  0.00000000 -0.00000119 -0.00000119
 step number          84
  0.00000074 -0.00000238 -0.00000164
  0.00000074 -0.00000119 -0.00000045
  0.00000000 -0.00000119 -0.00000119
 step number          85
  0.00000075 -0.00000239 -0.00000164
  0.00000075 -0.00000120 -0.00000045
  0.00000000 -0.00000120 -0.00000120
 step number          86
  0.00000075 -0.00000240 -0.00000165
  0.00000075 -0.00000120 -0.00000045
  0.00000000 -0.00000120 -0.00000120
 step number          87
  0.00000076 -0.00000241 -0.00000165
  0.00000076 -0.00000120 -0.00000045
  0.00000000 -0.00000120 -0.00000120
 step number          88
  0.00000076 -0.00000242 -0.00000165
  0.00000076 -0.00000121 -0.00000044
  0.00000000 -0.00000121 -0.00000121
 step number          89
  0.00000077 -0.00000242 -0.00000165
  0.00000077 -0.00000121 -0.00000044
  0.00000000 -0.00000121 -0.00000121
 step number          90
  0.00000078 -0.00000243 -0.00000166
  0.00000078 -0.00000122 -0.00000044
  0.00000000 -0.00000122 -0.00000122
 step number          91
  0.00000078 -0.00000244 -0.00000166
  0.00000078 -0.00000122 -0.00000044
  0.00000000 -0.00000122 -0.00000122
 step number          92
  0.00000079 -0.00000245 -0.00000166
  0.00000079 -0.00000122 -0.00000044
  0.00000000 -0.00000122 -0.00000122
 step number          93
  0.00000080 -0.00000246 -0.00000166
  0.00000080 -0.00000123 -0.00000043
  0.00000000 -0.00000123 -0.00000123
 step number          94
  0.00000080 -0.00000247 -0.00000166
  0.00000080 -0.00000123 -0.00000043
  0.00000000 -0.00000123 -0.00000123
 step number          95
  0.00000081 -0.00000248 -0.00000167
  0.00000081 -0.00000124 -0.00000043
  0.00000000 -0.00000124 -0.00000124
 step number          96
  0.00000082 -0.00000248 -0.00000167
  0.00000082 -0.00000124 -0.00000043
  0.00000000 -0.00000124 -0.00000124
 step number          97
  0.00000082 -0.00000249 -0.00000167
  0.00000082 -0.00000125 -0.00000042
  0.00000000 -0.00000125 -0.00000125
 step number          98
  0.00000083 -0.00000250 -0.00000167
  0.00000083 -0.00000125 -0.00000042
  0.00000000 -0.00000125 -0.00000125
